Speaker,Spanish (ES)
{f:5:Bernkastel},"""¡¡Ajja{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaj, ajja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaja!! Así que, ¡Lion! ¡¡Permíteme devolverte a tu mundo, ante la mirada de Beato!!"""
{f:5:Bernkastel},"""Parece que las Brujas de la Expectación ya están cansadas de esas escenas en las que las familias se reunen felizmente. ¡Te enviaré directo a ese momento, justo antes de que Kyrie te dispare! ¡¡Y me aseguraré de que Beato lo vea en primera fila!!"""
{f:5:Bernkastel},"""¡¡Ajja{0}ja{0}ja{0}ja{0}jaj{0}jaj{0}jaj{0}ja{0}jaja!! ¡Muere, repugnante Lion! La última esperanza de la repugnante Beato, ¡¡¡uhyah{0}jah{0}hyaah{0}ja{0}a{0}a{0}a{0}a{0}a{0}a{0}aahhh!!!"""
,{f:5:Bernkastel} levantó su guadaña segadora... y la bajó con gusto... sumergiéndola profundamente en el vientre de Clair...
{f:5:Bernkastel},"""¿Pensaste que tendrías una muerte rápida? ¡¡Jejiji{0}ji{0}ji{0}ji{0}jiji!! ¡¡Pero si humillar un cadáver y arrancarle las entrañas es lo que mejor se me da!!"""
,"De forma despiadada, arrastró la enorme cuchilla enterrada en el vientre de Clair de vuelta a los cielos."
,... Junto con un tajo vertical desde su estómago hasta el pecho... la cuchilla cortó profundo... deparando a Clair en dos.
,"Sus órganos carmesí ennegrecido... comenzaron a sobresalir... y como una presa que se rompe, estallaron hacia fuera de su estómago, cubriendo el mundo con sus entrañas rojinegras..."
,"""¿R‐Robar el oro de los italianos, dices? ¡Cobarde, Ushiromiya! ¡¡¿Y te haces llamar un soldado del imperio?!!"""
{f:5:Beatrice},"""... ¿P‐Padre?... Te... Te quiero y te respeto, padre... P-Pero... tus sentimientos son algo que yo, ummm..."""
,"""¡¡¿Por qué...?!! ¡¿Por qué salvarme?! ¡¿Por qué no me dejaste morir?! Por culpa de esa repugnante herida... ¡¡Me han obligado a vivir en un cuerpo como este!! ¡¡Jamás quise vivir en un cuerpo como este!!"""
,"""¡¡Un cuerpo que no es capaz de amar!!... ¡¿Cuál... cuál es el punto de vivir así?! ¡¡Esta no es la vida de un {y:0:Human}{n:0:human}o...!! ¡¡Es como ser un mueble!!"""
,"""Es exactamente eso, soy... un mueble... ¡¡Un mueble...!! ¡¡¿Por qué...?!! ¡¡¿Por qué no me dejaste morir?!! ¡¡¡Aaa{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aahhhh...!!!"""
Ushiromiya Lion,"""... ¿Eh—?"""
,Volví en mí... Estaba en el salón de la mansión.
,¿Cuándo llegué aquí?
,"... Escuché un sonido detrás de mí, y me volteé lentamente..."
,Y allí...
Ushiromiya Kyrie,"""Disculpa. No es nada personal."""
Ushiromiya Lion,"""... ¿Eh—?"""
,Pude ver el rígido cañón del arma con la que la tía Kyrie me apuntaba.
,Entonces... lentamente... apretó el gatillo...
,"Sentí un viento afilado como una navaja atravesar mi cuerpo, como un cuchillo cortando mantequilla."
,"... Preparándome para la muerte, y esperando ver mi destino hasta el final, abrí los ojos lentamente..."
,... El mundo había sido cortado a la mitad.
,"Kyrie estaba congelada en el sitio, como una estatua, aún apuntando su rifle con una fría sonrisa en el rostro... y había sido partida en dos con un tajo diagonal, con la parte superior de su cuerpo deslizándose lentamente hacia un lado."
,"No, eso no era del todo cierto. No lo era en absoluto."
,"No era solo Kyrie. El mundo entero había sido rebanado en ángulo, y estaba deslizándose lentamente hacia un lado."
,"Parecía que se abrían fisuras por todo el mundo, y antes de que pudiera procesarlo, el mundo se hizo pedazos."
Ushiromiya Lion,"""¡¿...?! ¡T-Tú!"""
Willard H. Wright,"""... Cuando tienes un gato, tiendes a aprender sus hábitos."""
,"Apuntó a {f:5:Bernkastel} con la punta de la espada negra con la que había cortado al mundo, y se quedo mirándola."
{f:5:Bernkastel},"""*risita*risita*... ¿Qué es esto? ¿Dices que volviste por capricho?..."""
Willard H. Wright,"""... No había forma de que fueras a terminar las cosas con un final feliz. ¿De verdad odias tanto a {f:5:Beatrice}?"""
{f:5:Bernkastel},"""¿Pensaste que le dejaría salirse con la suya luego de ganar?... Tengo que vengarme por la humillación que me causó. Cuando guardo rencor, no lo olvido ni en cien años."""
Willard H. Wright,"""Eres una persona sombría."""
{f:5:Bernkastel},"""Por favor, no ignores mi corazón... ¡¡*risita*risita*risita*!!"""
Willard H. Wright,"""¿Te encuentras bien, Lion?... Oye, ¡¿qué pasa?!"""
,"Lion se inclinó bruscamente, gimiendo de dolor."
Ushiromiya Lion,"""... Mi pecho... duele... Es..."""
,"Will agarró bruscamente la mano que era presionada contra el pecho de Lion, y la apartó."
,Sangre manaba del sitio en el que Lion había puesto la mano.
,... Era el lugar en el que la bala habría entrado si Kyrie le disparaba a Lion.
{f:5:Bernkastel},"""*risita*... El cuerpo de Lion ya está en proceso... de aceptar su destino."""
Willard H. Wright,"""¡Lion, resiste!... ¡Malditas cadenas!..."""
,"Cuando Will intentó levantar a Lion, finalmente se dió cuenta de las cadenas atadas a cada muñeca y tobillo."
{f:5:Bernkastel},"""¿Qué es esto? ¿Intentas llevarte a Lion y escapar? No te lo permitiré. Lion tiene que escupir sangre, y hundirse en la desesperación al entender que no hay esperanza en ninguno de los infinitos mundos. Estamos aquí solo para presenciar cómo Lion perece en agonía y desesperanza."""
Willard H. Wright,"""Lion no es un espectáculo."""
,Will blandió su espada negra como la noche para destruir las cadenas que ataban a Lion.
,Las cadenas y grilletes se hicieron añicos como si fueran de vidrio... para luego desvanecerse.
{f:5:Bernkastel},"""¿Pretendes interponerte en mi diversión?..."""
Willard H. Wright,"""No eres Dios. Todo lo que puedes hacer es burlarte del destino... Solo Lion puede decidir su destino. No puedes usar el destino de un humano como juguete."""
{f:5:Bernkastel},"""... *risita*risita*, ¡¡ja{0}ja{0}jaa{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaja!!... ¡Tienes agallas para decirle eso a la gran {f:5:Bernkastel}, bruja del senado! Ya no eres útil para mí, ¿lo entiendes?"""
{f:5:Bernkastel},"""Has revelado la fantasía de Beato como un misterio y lo cortaste en pedacitos. Has terminado tu papel. Te habría dejado estar, si solo te hubieras ido tranquilamente. Ahora que has regresado hasta aquí, no podrás quejarte cuando te convierta en mi juguete, ¿verdad?"""
{f:5:Bernkastel},"""Vengan a mí, mis dulces gatitos... Rásguenlos y desgarren su piel. ¡Pélenlos como uvas!..."""
,"Cuando {f:5:Bernkastel} aplaudió dos veces, incontables joyas resplandecientes aparecieron alrededor de Will y Lion."
,"Eran claramente ojos de gato, pero su respiración sonaba mucho más aterradora que la de cualquier gato..."
Ushiromiya Lion,"""...Will... Nnnghh..."""
Willard H. Wright,"""Yo me encargaré de esto. Cortar las uñas de un gatito no es nada nuevo para mí."""
,El número de gemas rodeándolos ya había alcanzado los miles.
,"Will apuntó su espada en una dirección tras otra, protegiéndose de los gatos circundantes..."
Willard H. Wright,"""¡Reacciona, Lion! Aún no te han disparado. ¡No aceptes que has sido— no, no aceptes el hecho de que {i:te van} a disparar!..."""
Ushiromiya Lion,"""... Nngggghhh..."""
,Lion intentó luchar contra un increíble dolor desgarrador.
,No... era una lucha contra el futuro prometido que {f:5:Bernkastel} le había mostrado.
,"Sin embargo, la penetrante estaca que representaba ese futuro, la cual la Bruja de los Milagros había garantizado que no contendría absolutamente ningún milagro, permanecía firme y despiadada..."
,"Poco a poco, y aún sin detenerse, seguía perforando el pecho de Lion..."
Willard H. Wright,"""... Escucha. Voy a atravesar su perímetro por un momento. Cuando lo haga, tienes que correr con todas tus fuerzas. No cambies de dirección, solo sigue corriendo. No importa hacia dónde. Solo asegúrate de alejarte mucho de este lugar y sigue corriendo pase lo que pase."""
Ushiromiya Lion,"""... Lo haré... lo mejor que pueda... Si no puedo lograrlo... por favor perdóname..."""
Willard H. Wright,"""... ¿Si {i:no puedes} lograrlo? Nunca te rindas. No te dejaré. Clair no te dejará."""
Willard H. Wright,"""... ¿Acaso olvidaste que eres Clair en una posibilidad de 1 entre 2.578.917? ¡¡Si te rindes, estás traicionando a todos los ""tú"" de incontables mundos!! ¡Así que, no te desanimes! ¡¡Sigue luchando y luchando!! No busques un milagro... ¡¡sé uno!!"""
Ushiromiya Lion,"""... Ser... un milagro..."""
Willard H. Wright,"""Vas a alcanzar un futuro feliz. No puedes rendirte, no puedes quejarte. Solo intenta quejarte una vez más. ¡Y seré yo quien te pellizque el trasero!"""
Ushiromiya Lion,"""... E‐Entendido."""
{f:5:Bernkastel},"""*risita*risita*. ¡¡Jaja{0}ja{0}ja{0}jaa{0}jaa{0}jaa{0}jajaa{0}jajaja!! ¡Qué confiado te muestras, diciéndole que sea un milagro cuando estás ante la Bruja de los Milagros!... ¡Los milagros no son más que una fantasía! ¡Arrástrate en este mundo que ha sido sentenciado como un misterio y muere de forma espantosa como un gusano! ¡Las Brujas de la Expectación no pueden esperar para disfrutarlo!"""
Willard H. Wright,"""... Hmph. ¿Llamas a esto un misterio? ¿Creíste que aceptaría un misterio sin corazón?... Que el gato que quiera terminar como un {c:86EF9C:shamisen} dé el primer golpe."""
Willard H. Wright,"""¡Argh, qué molestia! ¡Vengan todos a la vez! Soy Willard {nobr:H. Wright}, Inquisidor General de la Herejía de la SSVD. ¡Esta será la ultima vez que empuñe mi espada!"""
{f:5:Bernkastel},"""Acaben con él, gatitos."""
,"De inmediato, todos los ojos de gato se abrieron de par en par, ondularon y giraron en espiral, devorando a Will."
,Pero ni Will ni Lion fueron engullidos.
,Era como si un globo hubiera explotado a su alrededor; los gatos que habían cargado contra ellos desde todas las direcciones salieron despedidos.
{f:5:Bernkastel},"""... Oh, no está mal."""
Willard H. Wright,"""No me interesan en absoluto tus gatitos. Lo único que me importa es la gata madre... ¡¡Bruja de los Milagros, {f:5:Bernkastel}!! ¡¡Ya es hora que alguien te corte las garras!!"""
,Otro resplandor de la espada negra giró como un tornado y dispersó a los gatos otra vez.
,"Lion, dándose cuenta de que esta era la oportunidad que Will había planeado, corrió con una mano en el pecho."
Ushiromiya Lion,"""...Will... me voy."""
Willard H. Wright,"""Diana tiene un estómago débil. Asegúrate de solo darle leche caliente."""
Ushiromiya Lion,"""¿Eh?"""
,"Antes de que Lion pudiera pedirle que repitiera lo que había dicho, Will ya había saltado al escenario y ahora estaba enfrentándose a {f:5:Bernkastel}."
,Era como el clímax de un espectáculo... Un fuerte clamor se levantó desde los oscuros asientos del público.
,"A ambos lados de Clair, quien yacía con sus entrañas expuestas... Se encontraban Will, con su espada negra como la noche, y {f:5:Bernkastel}, con la guadaña capaz de cosechar milagros del destino."
Willard H. Wright,"""¿Kyrie y Rudolf son los culpables y masacraron a todos en la isla? ¿Llamaron a Lion al salón, y entonces le dispararon para matarlo? Lo siento, pero el concepto de misterio rechaza esta ""verdad"" tuya. Todo esto es una fantasía."""
{f:5:Bernkastel},"""¿Fantasía? ¿Lo llamas así para intentar que Lion escape del destino? Por supuesto, inténtalo. ¡¡*carcajada*carcajada*, *risita*risita*risita*!! ¡¡¡Aja{0}jaa{0}jaa{0}jaj{0}aja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaja, jiiyaa{0}a{0}a{0}a{0}aaj{0}jaa{0}a{0}a{0}a{0}a{0}aah!!!"""
Willard H. Wright,"""{p:1:Regla #1. Queda prohibido tener un crimen sin todas las pruebas presentes}."""
,... La espada negra de Will cortó el cuerpo de {f:5:Bernkastel} en ángulo oblicuo.
,"Sin embargo, no tuvo efecto... fue como cortar el reflejo de la luna en la superficie del agua."
{f:5:Bernkastel},"""¿Qué es esto? ¿A qué te refieres con ""pruebas""?"""
Willard H. Wright,"""No aceptaré tú ""misterio"" con Kyrie y Rudolf como culpables... No encontrarás pruebas que demuestren que son los culpables sin importar que juego revises."""
{f:5:Bernkastel},"""Por supuesto que no. Incluso si llegaron a existir, la isla entera explotó."""
Willard H. Wright,"""Lo que significa que no hay pruebas. Por lo que esto no es un misterio. Es fantasía."""
{f:5:Bernkastel},"""¿Eh?"""
,Es imposible que una verdad que no se puede demostrar se convierta en verdad en el mundo {y:0:Humano}{n:0:humano}.
,"En otras palabras, ni siquiera la verdad podía dejar la caja del gato."
{f:5:Bernkastel},"""¡¡Aja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ha{0}jaja!! ¿Estás intentando sellar la {i:verdad} dentro de la caja del gato? *risita*risita*, ¿es así como se supone que pelea el género de misterio? ¡Ajajaj{0}aj{0}aja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaja! ¡¡Jiiyajaja{0}ja{0}ja{0}ja{0}jaja{0}a{0}a{0}a{0}a{0}a{0}a{0}aahh!!"""
,"Con una risa que sonaba como el aullido de un animal salvaje, {f:5:Bernkastel} tiró despreocupadamente su guadaña a un lado."
{f:5:Bernkastel},"""Ni siquiera mereces que te enfrente. Acércate, asqueroso. Intenta cortarme todo lo que quieras. Escucharé todo lo que tengas que decir."""
Willard H. Wright,"""... Las veinte cuñas perforarán cada parte de tu despiadado misterio. Aquí vienen."""
{f:5:Bernkastel},"""Y cuando te des cuenta de que no puedes derrotarme con esas veinte cuñas... sabes lo que te pasará despues, ¿no? *risita*, vamos. ¡Jugaré contigo... y con esas veinte cuñas tuyas!"""
Willard H. Wright,"""¡¡¡Haaaa{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aahhhh!!!"""
,Intentando ignorar el increíble dolor en su pecho... Lion siguió corriendo y corriendo sin parar.
,Salí corriendo del teatro de las Brujas de la Expectación y luego corrí a través de un incomprensible mundo de oscuridad.
,"Antes de darme cuenta, estaba corriendo por un sitio que parecía un mar de estrellas... o quizás era el fondo oceánico con estrellas repartidas alrededor."
,"Si me descuido por solo un segundo, probablemente tropezaré."
,"No, si me descuido, no seré capaz de discernir si estoy corriendo o simplemente moviendo las piernas como si corriera mientras caigo en picada... hundiéndome interminablemente en el profundo océano de estrellas."
,"Solo seguí corriendo, sin meta u objetivo alguno."
,No debo dejar de moverme.{n}No debo caer aquí.
,"Si caigo... aplastaré la esperanza de todos los ""yo"" de incontables mundos..."
,El mundo feliz que {f:5:Beatrice} soñó.
,"Soy su última esperanza, la única capaz de alcanzar ese mundo..."
,"... Incluso aunque lo entiendo... la bruja que controla los milagros ha declarado que no habrá uno... y la ""verdad"" que ella puso delante de mí con esas palabras se clava cruelmente en mi pecho..."
Ushiromiya Lion,"""... Lo siento... Will... Mi cuerpo... no puede..."""
,Lion finalmente... sucumbió al fiero dolor y al destino... y cayó...
,El cuerpo de Lion fue agarrado y levantado bruscamente por detrás.
Ushiromiya Lion,"""¡¡...!! ¡¡W‐Will!! ¡Estás bien!"""
Willard H. Wright,"""No, no realmente... No te rindas. ¿No te dije que te pellizcaría el trasero?"""
Ushiromiya Lion,"""... Lo siento... Lo siento muchísimo... Pero... ese día, en ese lugar, mi único destino era morir..."""
Willard H. Wright,"""Es cierto. Todos los humanos están destinados a morir al final. ¿Significa eso que sus vidas carecen de significado?"""
Willard H. Wright,"""Por supuesto que no. Lo que significa la vida de una persona, lo que vale, lo que es... todo eso son decisiones que cada persona toma por sí misma. ¿Y qué si te han impuesto un destino? No lo aceptes. ¡Crea tu mundo... con tus propias manos!"""
Ushiromiya Lion,"""... ¡Will... tu... brazo izquierdo!"""
Willard H. Wright,"""Ah, cierto... debo haberlo olvidado. Sería un fastidio tener que volver a recogerlo."""
,Todo el cuerpo de Will estaba desgarrado.
,"No solo eso, su brazo izquierdo había sido brutalmente arrancado desde el codo, su ropa estaba hecha jirones... parecía un espantapájaros ensangrentado..."
,"Entonces, Lion lo notó."
,"Aunque este sitio alguna vez se había sentido como un mar lleno de estrellas, tanto arriba como debajo de ellos... esas estrellas ahora se habían juntado y estaban rodeándolos..."
,"Esa gran cantidad de estrellas, agrupadas en cúmulos pares, los miraban a los dos..."
,"Will sostenía a Lion con un único brazo. No podía sacar su espada.{n}Sin embargo, no aflojó su agarre."
,"... Estaba determinado a dejar que Lion escapase de aquí, y guiarle al final feliz que las {f:5:Beatrice} habían soñado."
,A través de los gatos cuyos ojos brillaban en la oscuridad vacía... apareció la reina de los gatos que no permitía milagros...
{f:5:Bernkastel},"""... Willard. Baja a Lion. Si lo haces, te dejaré ir."""
Willard H. Wright,"""Ve a presentar una queja ante la Gran Corte. Puedes llevarlo a debate."""
Ushiromiya Lion,"""... Will, por favor..."""
Willard H. Wright,"""No te dejaré atrás. Dejáme contarte... por qué dejé la SSVD."""
{f:5:Bernkastel},"""... Ahora que lo pienso, ni siquiera yo lo sé... ¿Por qué lo hiciste?"""
Willard H. Wright,"""Es porque ya me cansé de todos esos malditos misterios con historias trágicas. Sobreviviremos y conseguiremos un final feliz."""
